taxon,sample_size,run,term,estimate,std.error,conf.low,conf.high,statistic,p.value
Birds,200,45,(Intercept),2.1217543373849717,0.021563973654564972,2.079231118508479,2.1642775562614642,98.39347660934506,1.0295657304252259e-170
Birds,200,45,relative_time_first_species,-0.15320545766052915,0.0332608814340109,-0.21879447044320882,-0.08761644487784949,-4.60617551475557,7.310897326687944e-6
Birds,200,46,(Intercept),2.115445547937668,0.021139289355559282,2.0737597878524645,2.1571313080228713,100.07174377322863,3.800799573333542e-172
Birds,200,46,relative_time_first_species,-0.13205577731186946,0.03301540755677155,-0.19716072643393548,-0.06695082818980344,-3.9998227217032936,8.933846313393327e-5
Birds,200,47,(Intercept),2.103714968967224,0.0228677931910688,2.0586206743508724,2.1488092635835754,91.99466478421917,5.009841839492487e-165
Birds,200,47,relative_time_first_species,-0.09877044020560895,0.03497508751026264,-0.16773979330073102,-0.029801087110486887,-2.824022675472278,0.005224951330810499
Birds,200,48,(Intercept),2.1409414653703878,0.02164687871066474,2.098254761312906,2.1836281694278696,98.90301017465455,3.759793679142832e-171
Birds,200,48,relative_time_first_species,-0.17168245242534208,0.03402992485863786,-0.2387879855750964,-0.10457691927558775,-5.045043535609327,1.0189622083090466e-6
Birds,200,49,(Intercept),2.1261482183573843,0.022170228555184933,2.0824294908700582,2.1698669458447104,95.90105095511719,1.5298942719522617e-168
Birds,200,49,relative_time_first_species,-0.1400675757819175,0.03331246929409473,-0.2057583179393374,-0.07437683362449758,-4.204659058605035,3.949998733242268e-5
Birds,200,50,(Intercept),2.106056350434878,0.022598667383604477,2.061492760530867,2.1506199403388893,93.19382929467955,4.033397592279386e-166
Birds,200,50,relative_time_first_species,-0.1294001683804851,0.03573411841717466,-0.19986629681888182,-0.05893403994208837,-3.6211938089479307,3.7208745378757523e-4
Birds,300,1,(Intercept),2.1216958765642198,0.01672017053473616,2.0887917569404775,2.154599996187962,126.89439214488846,4.535604729097125e-262
Birds,300,1,relative_time_first_species,-0.15260628393469577,0.025864224710317678,-0.20350525896929908,-0.10170730890009247,-5.900284491180535,9.81839980774068e-9
Birds,300,2,(Intercept),2.123653132653338,0.01721336548456573,2.089778439811982,2.1575278254946944,123.37233730135459,1.753326596076289e-258
Birds,300,2,relative_time_first_species,-0.13201037321077674,0.026771365491101436,-0.1846945379931661,-0.07932620842838739,-4.931028761108798,1.3588129233433567e-6
Birds,300,3,(Intercept),2.113161628461881,0.01688304271617374,2.079936987771476,2.146386269152286,125.16473860706988,2.547315859031963e-260
Birds,300,3,relative_time_first_species,-0.12043648516555615,0.027331811360243145,-0.17422356764273342,-0.06664940268837888,-4.406458232063722,1.466069182211195e-5
Birds,300,4,(Intercept),2.1262721148824726,0.017311058589912387,2.0922051690491084,2.160339060715837,122.82738827546386,6.417857616796574e-258
Birds,300,4,relative_time_first_species,-0.13838335359537834,0.02759210707272165,-0.19268267981451764,-0.08408402737623905,-5.015323883408241,9.092992591128169e-7
Birds,300,5,(Intercept),2.1108869253997944,0.016563085020353,2.0782919389496133,2.1434819118499755,127.44527500800127,1.2717614657746304e-262
Birds,300,5,relative_time_first_species,-0.1290951237077176,0.025682161154299644,-0.1796358107305294,-0.07855443668490583,-5.026645652291798,8.611933920906498e-7
Birds,300,6,(Intercept),2.1209603363320424,0.018242073241065918,2.085061219275557,2.156859453388528,116.26750470211964,6.147458069911e-251
Birds,300,6,relative_time_first_species,-0.12823657078422887,0.027118132346393573,-0.1816031478764038,-0.07486999369205394,-4.728812779073371,3.484916274148455e-6
Birds,300,7,(Intercept),2.112043951344238,0.018025783158505126,2.07657047793451,2.147517424753966,117.16794398182417,6.432527858465016e-252
Birds,300,7,relative_time_first_species,-0.14180296894623365,0.027699853315649274,-0.19631433186781416,-0.08729160602465313,-5.1192678650800225,5.500854224646489e-7
Birds,300,8,(Intercept),2.1242864650040825,0.016823680759262348,2.0911786445344704,2.1573942854736945,126.26763996544261,1.9402679281279297e-261
Birds,300,8,relative_time_first_species,-0.13415724301911494,0.026408102187318185,-0.1861265306791993,-0.08218795535903059,-5.08015464600635,6.652324364474418e-7
Birds,300,9,(Intercept),2.1268946773290023,0.017566212638443577,2.092325606432775,2.1614637482252297,121.07872773179933,4.291201816032206e-256
Birds,300,9,relative_time_first_species,-0.14896135525411291,0.026949961067383614,-0.20199698304091696,-0.09592572746730886,-5.5273309999098466,7.08581240457521e-8
Birds,300,10,(Intercept),2.108724169807263,0.017419242576726373,2.0744443254983524,2.1430040141161735,121.05716769939826,4.5233171311389454e-256
Birds,300,10,relative_time_first_species,-0.10474724503443315,0.027192500454374952,-0.15826017345401294,-0.05123431661485337,-3.8520637412577687,1.433311904731988e-4
Birds,300,11,(Intercept),2.1268213005652283,0.017791463114104712,2.091808952595035,2.1618336485354215,119.54167495528388,1.811732208224456e-254
Birds,300,11,relative_time_first_species,-0.1320535511447971,0.027637071098970095,-0.18644136328129307,-0.07766573900830114,-4.778131180106062,2.7776223283101157e-6
Birds,300,12,(Intercept),2.1586997078670445,0.01743849937261218,2.1243819673858604,2.1930174483482285,123.78930444309695,6.517579787014203e-259
Birds,300,12,relative_time_first_species,-0.1785103928043273,0.027812611202186543,-0.23324365577688008,-0.1237771298317745,-6.418325539685154,5.39275920322915e-10
Birds,300,13,(Intercept),2.127228317059721,0.017364061329454263,2.0930570655282668,2.161399568591175,122.50753304190143,1.3786587811608224e-257
Birds,300,13,relative_time_first_species,-0.14536061197235536,0.02616270284427488,-0.1968469711315863,-0.09387425281312442,-5.556024270029282,6.107347418710658e-8
Birds,300,14,(Intercept),2.116161076141302,0.017314517303210097,2.082087323783653,2.1502348284989514,122.21888944885386,2.7527912696861386e-257
Birds,300,14,relative_time_first_species,-0.13042412950673804,0.02693822535986085,-0.18343666248674667,-0.07741159652672941,-4.84160065351134,2.068739441697819e-6
Birds,300,15,(Intercept),2.1264798649655847,0.018266188348793875,2.090533291147101,2.1624264387840686,116.41617968458084,4.228961107524451e-251
Birds,300,15,relative_time_first_species,-0.16700617606224474,0.028723905556417583,-0.2235328017679842,-0.11047955035650528,-5.814187619236609,1.5628184032390366e-8
Birds,300,16,(Intercept),2.110838083164353,0.01748761329477535,2.0764236901566084,2.1452524761720975,120.7047552792692,1.0626102585398708e-255
Birds,300,16,relative_time_first_species,-0.13143507513853633,0.027390035018240166,-0.18533673765971795,-0.07753341261735472,-4.798645750215662,2.5261351449421135e-6
Birds,300,17,(Intercept),2.1062123575735274,0.016835322003139693,2.0730816279681803,2.1393430871788746,125.10674623156781,2.917596428927313e-260
Birds,300,17,relative_time_first_species,-0.12167636843347267,0.026875590806440662,-0.1745656408782321,-0.06878709598871324,-4.527393250990905,8.632892063738116e-6
Birds,300,18,(Intercept),2.1013992319466457,0.017724083023660058,2.066519483122017,2.1362789807712743,118.5618025565253,2.0186046465835183e-253
Birds,300,18,relative_time_first_species,-0.09686246976388313,0.02755920738455222,-0.15109705164721365,-0.04262788788055262,-3.514704483779077,5.083934968023495e-4
Birds,300,19,(Intercept),2.1098102273427717,0.017175132480344614,2.076010774543975,2.1436096801415685,122.84098709324418,6.212663221767708e-258
Birds,300,19,relative_time_first_species,-0.11269648081600933,0.027483033982749948,-0.16678115868290477,-0.05861180294911389,-4.100583686893689,5.316471984967004e-5
Birds,300,20,(Intercept),2.1063767854130324,0.0169990688954608,2.0729238141057706,2.139829756720294,123.91130351707032,4.867835404306814e-259
Birds,300,20,relative_time_first_species,-0.1287737000159745,0.025805998226060407,-0.17955808831693412,-0.07798931171501486,-4.990068544836652,1.026157907135179e-6
Birds,300,21,(Intercept),2.103078893944094,0.017609959338204806,2.068423732413067,2.1377340554751205,119.42553946626465,2.410075397365328e-254
Birds,300,21,relative_time_first_species,-0.11255329503724569,0.02732229803731362,-0.1663216562112833,-0.05878493386320807,-4.119466630644812,4.920596904275059e-5
Birds,300,22,(Intercept),2.1249816994419684,0.018140116374852314,2.0892832263265704,2.1606801725573663,117.14267182915296,6.851238089060426e-252
Birds,300,22,relative_time_first_species,-0.1270701407195886,0.027963215961207176,-0.18209978285234088,-0.07204049858683634,-4.544189083826072,8.013518959470892e-6
Birds,300,23,(Intercept),2.1306642430664837,0.01663602510804416,2.0979257158333224,2.163402770299645,128.0753202299644,2.9870889386341786e-263
Birds,300,23,relative_time_first_species,-0.12992764516960392,0.025016991885624666,-0.17915932563077408,-0.08069596470843378,-5.193575860903697,3.8217790826757885e-7
Birds,300,24,(Intercept),2.119049284500712,0.01710110537105993,2.0853955118872856,2.152703057114138,123.91300085705352,4.859431021862004e-259
Birds,300,24,relative_time_first_species,-0.11656503662846682,0.02668465387797193,-0.16907855865512783,-0.0640515146018058,-4.368242404848682,1.7290374381714434e-5
Birds,300,25,(Intercept),2.119399075766236,0.01743360014781792,2.085090976923277,2.153707174609195,121.56978809861661,1.3104571211244382e-256
Birds,300,25,relative_time_first_species,-0.13605257816440974,0.026905177719666766,-0.18900007531857016,-0.08310508101024931,-5.056743336988254,7.449799473951476e-7
Birds,300,26,(Intercept),2.1207448301893757,0.017602167125670982,2.0861050032270274,2.155384657151724,120.48203014141842,1.8259335329593943e-255
Birds,300,26,relative_time_first_species,-0.14078859454516696,0.027806470841997895,-0.19550977363318237,-0.08606741545715155,-5.063159411532546,7.222486881918433e-7
Birds,300,27,(Intercept),2.11226460401444,0.01788259564612444,2.0770729135283905,2.1474562945004894,118.11845695186958,6.044443285231738e-253
Birds,300,27,relative_time_first_species,-0.11659516837296217,0.027648453566068713,-0.17100538045536973,-0.062184956290554635,-4.217059304758094,3.2837342921430995e-5
Birds,300,28,(Intercept),2.1526647984521086,0.01816067013995623,2.116925876757753,2.1884037201464643,118.53443633205579,2.1605996035074554e-253
Birds,300,28,relative_time_first_species,-0.18412897542976236,0.02832772593100565,-0.2398759478879873,-0.12838200297153743,-6.499956116428923,3.3595526553392373e-10
Birds,300,29,(Intercept),2.1089620980729777,0.0168666551534428,2.075769707266385,2.1421544888795703,125.0373638926565,3.430639126173766e-260
Birds,300,29,relative_time_first_species,-0.1105885208017979,0.026083378736567835,-0.1619187752303989,-0.059258266373196894,-4.2398081137685315,2.985054439082365e-5
Birds,300,30,(Intercept),2.107634980015495,0.01811528563628211,2.071985371989366,2.143284588041624,116.34566643510323,5.051086231957246e-251
Birds,300,30,relative_time_first_species,-0.12268172936847702,0.02825963761048921,-0.1782947084173751,-0.06706875031957894,-4.341235052601697,1.941511812009064e-5
Birds,300,31,(Intercept),2.116949678641647,0.01689391568059695,2.0837036407812226,2.150195716502071,125.30840798933383,1.818897820798253e-260
Birds,300,31,relative_time_first_species,-0.12796143828128312,0.026327314210017563,-0.17977174100487314,-0.07615113555769311,-4.860406088540308,1.8946806477156141e-6
Birds,300,32,(Intercept),2.1217391222711286,0.017137196193318296,2.0880143255545782,2.155463918987679,123.80899992837706,6.214476049564529e-259
Birds,300,32,relative_time_first_species,-0.14926432381133847,0.027074805810135483,-0.20254563723222635,-0.09598301039045058,-5.513033957032527,7.628727966089545e-8
Birds,300,33,(Intercept),2.1189973002273716,0.0174370669704639,2.0846823786401334,2.15331222181461,121.52257623467722,1.4697711342375113e-256
Birds,300,33,relative_time_first_species,-0.13140070255104977,0.02646273978651302,-0.18347751341253954,-0.07932389168956001,-4.96549879608533,1.153720834314715e-6
Birds,300,34,(Intercept),2.1264224212794094,0.017242795837376722,2.0924898117836532,2.1603550307751656,123.32236844503045,1.973161607689762e-258
Birds,300,34,relative_time_first_species,-0.15447883308742896,0.02639700716682299,-0.20642628649857608,-0.10253137967628184,-5.852134376869257,1.2741136805667053e-8
Birds,300,35,(Intercept),2.1083400289268726,0.0173240649178476,2.0742474875409425,2.1424325703128027,121.70007668089596,9.578830698692314e-257
Birds,300,35,relative_time_first_species,-0.11878370170697942,0.02716357402121204,-0.17223970505156294,-0.0653276983623959,-4.372904007926984,1.694693478826626e-5
Birds,300,36,(Intercept),2.120861162118472,0.017457704880242585,2.0865056267999855,2.1552166974369587,121.48568077346268,1.6054402272120617e-256
Birds,300,36,relative_time_first_species,-0.14377820857120005,0.027640529926987147,-0.19817282738635672,-0.08938358975604338,-5.2017167887515985,3.671391377486769e-7
Birds,300,37,(Intercept),2.1286630032132847,0.016569076258639855,2.0960562262866915,2.161269780139878,128.4720385123042,1.2057667166220129e-263
Birds,300,37,relative_time_first_species,-0.13694614041677428,0.026928834769142637,-0.18994019353725491,-0.08395208729629364,-5.085483333786833,6.482719350080498e-7
Birds,300,38,(Intercept),2.0954046642562534,0.017059731657920643,2.0618323123252686,2.128977016187238,122.82752778724866,6.412058645339889e-258
Birds,300,38,relative_time_first_species,-0.1021572308581551,0.02705680382561969,-0.1554031177102601,-0.04891134400605011,-3.7756577427457976,1.924902360854664e-4
Birds,300,39,(Intercept),2.11531691306306,0.017262173641502867,2.0813461693780484,2.149287656748071,122.54058828242083,1.2736421239860379e-257
Birds,300,39,relative_time_first_species,-0.12621895616990111,0.02585459567550629,-0.17709898210089553,-0.07533893023890671,-4.881877007632975,1.7132256780416134e-6
Birds,300,40,(Intercept),2.1208819476954037,0.01749587704337207,2.08645129212933,2.1553126032614776,121.2218137128972,3.0373973896572256e-256
Birds,300,40,relative_time_first_species,-0.14293457139780832,0.026932682144692455,-0.19593619564636272,-0.08993294714925393,-5.307104974911532,2.1738644873630207e-7
Birds,300,41,(Intercept),2.108332194294788,0.017539086345313194,2.0738165060495803,2.142847882539996,120.20764096746568,3.5591482679541207e-255
Birds,300,41,relative_time_first_species,-0.13955585266696838,0.026897128054465425,-0.19248750881489854,-0.08662419651903822,-5.188503857526139,3.9184765511402103e-7
Birds,300,42,(Intercept),2.099336319789552,0.017542006514207814,2.064814884677307,2.1338577549017965,119.67481132156885,1.3084293084812584e-254
Birds,300,42,relative_time_first_species,-0.10252239656173333,0.027595439497233015,-0.15682828051327521,-0.04821651261019145,-3.7151934678196814,2.4226691901333577e-4
Birds,300,43,(Intercept),2.10144469748752,0.01722495358115196,2.0675472003692947,2.1353421946057454,122.00002093398854,4.653476689817758e-257
Birds,300,43,relative_time_first_species,-0.09555883747531337,0.02699713431513133,-0.1486872989420137,-0.04243037600861303,-3.5395918826004666,4.6453699195684944e-4
Birds,300,44,(Intercept),2.1112731195177696,0.016190677044490724,2.0794110057369006,2.1431352332986386,130.4005455557019,1.5141046122698825e-265
Birds,300,44,relative_time_first_species,-0.12214341013679966,0.025333169511049032,-0.17199730612565267,-0.07228951414794664,-4.821481579062855,2.272026534884949e-6
Birds,300,45,(Intercept),2.1161805633360484,0.01744019904929643,2.0818594779494513,2.1505016487226456,121.33924374110964,2.2884249387865152e-256
Birds,300,45,relative_time_first_species,-0.12601425660509424,0.02757139342994678,-0.180272820092874,-0.0717556931173145,-4.570471090816301,7.129172438339849e-6
Birds,300,46,(Intercept),2.1171099184287945,0.017369403810349675,2.0829281535639628,2.151291683293626,121.88731067253445,6.098771295792285e-257
Birds,300,46,relative_time_first_species,-0.12313411143935071,0.026973259400031976,-0.17621558862762032,-0.0700526342510811,-4.5650438314920425,7.303730351793863e-6
Birds,300,47,(Intercept),2.1109489911142303,0.017697726030840015,2.0761211108637454,2.145776871364715,119.27797884517454,3.462105777357703e-254
Birds,300,47,relative_time_first_species,-0.11957083887458238,0.028381614915941045,-0.17542386098136048,-0.06371781676780426,-4.21296812139549,3.3403916295115357e-5
Birds,300,48,(Intercept),2.110081243288056,0.016818771364404253,2.076983084040559,2.143179402535553,125.45989225787888,1.2764697155295792e-260
Birds,300,48,relative_time_first_species,-0.12725075476215514,0.02691788560568981,-0.1802232606672159,-0.07427824885709437,-4.727368138278191,3.5080544296078276e-6
Birds,300,49,(Intercept),2.103713110610033,0.01730870821656507,2.0696507901806394,2.137775431039427,121.54073454174369,1.4060975024684458e-256
Birds,300,49,relative_time_first_species,-0.10886710804210788,0.026812030984448516,-0.16163129928612024,-0.05610291679809551,-4.0603827477766545,6.262636349414594e-5
Birds,300,50,(Intercept),2.116228509174392,0.017165687337915438,2.082447643841684,2.1500093745071,123.28248018942317,2.169100008172881e-258
Birds,300,50,relative_time_first_species,-0.10445004085098113,0.027693817204902115,-0.15894952533681844,-0.0499505563651438,-3.771601440067724,1.9550151545309153e-4
Birds,400,1,(Intercept),2.118193709726953,0.01500173279865821,2.0887013936668866,2.1476860257870194,141.196602962853,0
Birds,400,1,relative_time_first_species,-0.14317208382265917,0.023546966955131497,-0.18946370897393,-0.09688045867138832,-6.080277094518037,2.8089135861195978e-9
Birds,400,2,(Intercept),2.1072341568737185,0.014939393081597585,2.077864396355535,2.136603917391902,141.0521930418592,0
Birds,400,2,relative_time_first_species,-0.10831448098370833,0.022886406372867957,-0.15330749185896358,-0.06332147010845307,-4.732699368307824,3.081433428296345e-6
Birds,400,3,(Intercept),2.1024025486756557,0.01543896799648949,2.0720506602325535,2.132754437118758,136.17507006645133,0
Birds,400,3,relative_time_first_species,-0.11563761124899788,0.023919558151512015,-0.16266172336319368,-0.06861349913480208,-4.834437597739996,1.9089411543735644e-6
Birds,400,4,(Intercept),2.1138910435265523,0.015774809058175774,2.0828789159509187,2.144903171102186,134.0042238058637,0
Birds,400,4,relative_time_first_species,-0.12568751407900927,0.0242681802772489,-0.1733969918280425,-0.07797803632997605,-5.179107483260278,3.5444830769935884e-7
Birds,400,5,(Intercept),2.119004906904347,0.015166172173201325,2.089189315063402,2.148820498745292,139.71916464515914,0
Birds,400,5,relative_time_first_species,-0.1287047878289486,0.023701003703650428,-0.17529923799115713,-0.08211033766674006,-5.430351787554275,9.793017661880059e-8
Birds,400,6,(Intercept),2.1212642088945284,0.015281098118881547,2.091222681083411,2.1513057367056456,138.81621545728206,0
Birds,400,6,relative_time_first_species,-0.1311353173975425,0.02371453956601459,-0.17775637793245955,-0.08451425686262545,-5.529743347219488,5.8083685346861065e-8
Birds,400,7,(Intercept),2.1218521568503452,0.015389970876049174,2.091596593029322,2.1521077206713684,137.8723958569995,0
Birds,400,7,relative_time_first_species,-0.14658436555999566,0.02403999269219144,-0.19384524325613167,-0.09932348786385964,-6.097521219613703,2.5453530265110375e-9
Birds,400,8,(Intercept),2.110259194262129,0.015166286945915626,2.0804433768606763,2.140075011663582,139.14145247201952,0
Birds,400,8,relative_time_first_species,-0.12058110009284377,0.023138583707736804,-0.16606987329277967,-0.07509232689290787,-5.211256731004037,3.014841707012206e-7
Birds,400,9,(Intercept),2.1152935236345187,0.015054399170726443,2.085697669305699,2.1448893779633385,140.50999310206586,0
Birds,400,9,relative_time_first_species,-0.13616022365058583,0.023596525014839657,-0.18254927639057128,-0.08977117091060038,-5.770350658198858,1.589605998522008e-8
Birds,400,10,(Intercept),2.119716006116328,0.014867298119372561,2.090487979011064,2.1489440332215914,142.57573831483683,0
Birds,400,10,relative_time_first_species,-0.13002173345322737,0.02293622139642818,-0.17511267700926125,-0.08493078989719348,-5.668838437070346,2.7608895128341455e-8
Birds,400,11,(Intercept),2.1104991297629154,0.015340541269440676,2.080340740944988,2.1406575185808427,137.5765752129726,0
Birds,400,11,relative_time_first_species,-0.11259710144905453,0.023483318406312143,-0.15876359803193732,-0.06643060486617175,-4.79476961053295,2.3030724559833304e-6
Birds,400,12,(Intercept),2.1076996168240596,0.014726317931901,2.0787487463172183,2.136650487330901,143.12468510938766,0
Birds,400,12,relative_time_first_species,-0.11580907953347536,0.022496850365043335,-0.16003625196540616,-0.07158190710154455,-5.147790808682488,4.146509849155897e-7
Birds,400,13,(Intercept),2.120231691096628,0.014879104242750176,2.090980453851886,2.14948292834137,142.49726707370223,0
Birds,400,13,relative_time_first_species,-0.13648816978242068,0.023525004763548955,-0.18273661886252418,-0.09023972070231717,-5.801833885020231,1.3373455860301107e-8
Birds,400,14,(Intercept),2.1110959276533428,0.015065947363611673,2.0814773704224727,2.140714484884213,140.12367604258387,0
Birds,400,14,relative_time_first_species,-0.12116816465348074,0.023384424872801398,-0.16714024386364454,-0.07519608544331693,-5.1815755706017965,3.5008202546348193e-7
Birds,400,15,(Intercept),2.1052933900687387,0.014999392085341502,2.075805675530386,2.1347811046070913,140.3585810738413,0
Birds,400,15,relative_time_first_species,-0.10652812808472185,0.023492508453732,-0.1527126921189574,-0.0603435640504863,-4.534557401331866,7.644020512584942e-6
Birds,400,16,(Intercept),2.1234892277311705,0.015498742264223118,2.093019827307807,2.153958628154534,137.01042262203276,0
Birds,400,16,relative_time_first_species,-0.13885566127636761,0.023825240687240533,-0.1856943521443337,-0.09201697040840154,-5.828090599342023,1.1571998950382242e-8
Birds,400,17,(Intercept),2.1100658151717213,0.015034029479662132,2.080510006298548,2.1396216240448944,140.35264584429575,0
Birds,400,17,relative_time_first_species,-0.12485827295671928,0.023711021933981023,-0.17147241816923198,-0.07824412774420658,-5.265832628570973,2.286327149998591e-7
Birds,400,18,(Intercept),2.1057557672132505,0.015181776624889067,2.075909498068524,2.135602036357977,138.7028553536393,0
Birds,400,18,relative_time_first_species,-0.11520759432557527,0.023586802588794357,-0.16157753336111189,-0.06883765529003866,-4.884409147525075,1.5042614025771427e-6
Birds,400,19,(Intercept),2.1179406452968537,0.014957748228625667,2.088534799842305,2.1473464907514024,141.59488533465256,0
Birds,400,19,relative_time_first_species,-0.1351194631674827,0.02284270450710791,-0.18002655934299633,-0.09021236699196905,-5.915213022408879,7.133627817905096e-9
Birds,400,20,(Intercept),2.1097768319133614,0.014899538363452898,2.080485422910766,2.139068240915957,141.60014763198546,0
Birds,400,20,relative_time_first_species,-0.11118992960471931,0.023249694159930803,-0.15689713792049298,-0.06548272128894564,-4.782425473636865,2.4409660882593926e-6
Birds,400,21,(Intercept),2.1190574857838356,0.015055889626307446,2.0894587014421075,2.1486562701255636,140.7460826546686,0
Birds,400,21,relative_time_first_species,-0.13771672802943344,0.023541981258669388,-0.18399855151829902,-0.09143490454056784,-5.849835938456494,1.0261240741754314e-8
Birds,400,22,(Intercept),2.1108372481286892,0.015579266808813984,2.080209542305233,2.1414649539521453,135.49015329363775,0
Birds,400,22,relative_time_first_species,-0.12296189593596188,0.024312331465349075,-0.17075817186747708,-0.07516562000444668,-5.057593761059575,6.486760626319693e-7
Birds,400,23,(Intercept),2.1303189334599315,0.014980225251243425,2.1008688996005205,2.1597689673193425,142.20873836881094,0
Birds,400,23,relative_time_first_species,-0.14190429040251562,0.023162031460508308,-0.18743916042740646,-0.09636942037762478,-6.126590866801345,2.1547677381115933e-9
Birds,400,24,(Intercept),2.122533854050415,0.014905625750585906,2.093230477471692,2.151837230629138,142.39817164113242,0
Birds,400,24,relative_time_first_species,-0.14168871379331438,0.02345937242476796,-0.18780813448131156,-0.0955692931053172,-6.039748686700678,3.537793489281717e-9
Birds,400,25,(Intercept),2.115702804676471,0.015515687865226563,2.0852000904457335,2.1462055189072085,136.35894348056203,0
Birds,400,25,relative_time_first_species,-0.13033643262980482,0.02436922394154003,-0.17824455497299244,-0.0824283102866172,-5.348403089998775,1.4978662829876384e-7
Birds,400,26,(Intercept),2.1158442827728834,0.015365461682513971,2.0856369024387833,2.1460516631069835,137.7013152283431,0
Birds,400,26,relative_time_first_species,-0.13083562059707707,0.023628122615442577,-0.17728679151679919,-0.08438444967735495,-5.537283800599847,5.580949840784213e-8
Birds,400,27,(Intercept),2.12076876368073,0.014392067928955072,2.0924750044589318,2.1490625229025286,147.35677834135316,0
Birds,400,27,relative_time_first_species,-0.12732412394279172,0.022722971905235884,-0.17199583471274368,-0.08265241317283975,-5.603321804638299,3.926359441939381e-8
Birds,400,28,(Intercept),2.120525968976877,0.015214152207040628,2.0906160518387593,2.150435886114995,139.37851679934982,0
Birds,400,28,relative_time_first_species,-0.1268833136448879,0.023150312428191034,-0.17239514477737025,-0.08137148251240553,-5.480846707294419,7.517511349097101e-8
Birds,400,29,(Intercept),2.115577065468869,0.015225053983086701,2.08564571619165,2.145508414746088,138.95366596525923,0
Birds,400,29,relative_time_first_species,-0.13097530910046154,0.023435483208254525,-0.17704776534073277,-0.08490285286019031,-5.588760766593836,4.244125567050882e-8
Birds,400,30,(Intercept),2.128805679657604,0.015015022365725626,2.0992872371334217,2.158324122181786,141.77838885654737,0
Birds,400,30,relative_time_first_species,-0.1469529230172315,0.023020032109370512,-0.19220863279387324,-0.10169721324058978,-6.383697569101695,4.807278539530012e-10
Birds,400,31,(Intercept),2.104328913854954,0.014724619200227353,2.0753813832949186,2.1332764444149896,142.912280802648,0
Birds,400,31,relative_time_first_species,-0.11241565216157037,0.023343355164893165,-0.15830699080534194,-0.06652431351779882,-4.815745267442786,2.085797576989314e-6
Birds,400,32,(Intercept),2.1141991263259725,0.015285682839881078,2.084148585291477,2.144249667360468,138.31237691324628,0
Birds,400,32,relative_time_first_species,-0.11832963010734134,0.022866672751698354,-0.16328384605456972,-0.07337541416011295,-5.174763787991533,3.622619346492612e-7
Birds,400,33,(Intercept),2.117644003714533,0.015098422220944943,2.0879616032517294,2.1473264041773366,140.25597991138966,0
Birds,400,33,relative_time_first_species,-0.14624356479482095,0.023116774080165624,-0.19168946220271638,-0.10079766738692554,-6.326296406569076,6.747614711678857e-10
Birds,400,34,(Intercept),2.1068827901617775,0.014749940883093159,2.077885478661395,2.13588010166216,142.84008368987784,0
Birds,400,34,relative_time_first_species,-0.12050239871488853,0.02297060931684459,-0.16566094658103214,-0.07534385084874493,-5.245938279335187,2.529559332336426e-7
Birds,400,35,(Intercept),2.118719120455703,0.015124689150544046,2.0889850812236617,2.1484531596877448,140.08348200528084,0
Birds,400,35,relative_time_first_species,-0.13409455060270875,0.023626118602639336,-0.18054178200723778,-0.08764731919817972,-5.675691079775105,2.6605455658148298e-8
Birds,400,36,(Intercept),2.121500313476269,0.01495243884495189,2.0921049057841574,2.150895721168381,141.88322958381545,0
Birds,400,36,relative_time_first_species,-0.13060620049126212,0.02337682514586976,-0.17656333921907452,-0.08464906176344973,-5.586994798322207,4.284325324531841e-8
Birds,400,37,(Intercept),2.1286250373504148,0.014853197221171965,2.099424731511386,2.1578253431894434,143.31089836444383,0
Birds,400,37,relative_time_first_species,-0.14066245431228924,0.023331357466550504,-0.18653020673342754,-0.09479470189115094,-6.028901426500921,3.762352447580289e-9
Birds,400,38,(Intercept),2.11332920292093,0.01525180049196119,2.083345272112712,2.1433131337291482,138.56260472557378,0
Birds,400,38,relative_time_first_species,-0.11564151721079405,0.023363282790327615,-0.1615720323775362,-0.0697110020440519,-4.9497118298234,1.0985014408113696e-6
Birds,400,39,(Intercept),2.1238390713820703,0.01513662472583492,2.094081567654904,2.1535965751092365,140.31127215284263,0
Birds,400,39,relative_time_first_species,-0.13341654488437682,0.02347582370815678,-0.17956830749849728,-0.08726478227025636,-5.683146480522455,2.5554090286442234e-8
Birds,400,40,(Intercept),2.1045401946349127,0.015214106365668539,2.074630367489478,2.1344500217803475,138.32821619966603,0
Birds,400,40,relative_time_first_species,-0.12410108907012636,0.02342432797380209,-0.1701516151827114,-0.07805056295754131,-5.2979572864981135,1.9406934275251295e-7
Birds,400,41,(Intercept),2.126997707012176,0.01539735916159893,2.0967276183363257,2.1572677956880266,138.14042295752353,0
Birds,400,41,relative_time_first_species,-0.15001369923526245,0.02428006908274125,-0.19774654982995118,-0.10228084864057371,-6.178470857065853,1.5981399840408335e-9
Birds,400,42,(Intercept),2.1221434594221984,0.015390675484936405,2.091886510406942,2.1524004084374546,137.88501105745763,0
Birds,400,42,relative_time_first_species,-0.13779697462998128,0.02370417376567199,-0.18439765676252112,-0.09119629249744143,-5.81319458725605,1.2562718004484754e-8
Birds,400,43,(Intercept),2.112569921799137,0.014386229542508455,2.084287640449254,2.1408522031490205,146.84667136423147,0
Birds,400,43,relative_time_first_species,-0.11939514677170852,0.02253520046570909,-0.16369771250908347,-0.07509258103433358,-5.298162177584678,1.9386584823715906e-7
